Phi[deg],Theta[deg],im(rEPhi)[mV]
-104,104,-6570.87
-102,104,-6765.14
-100,104,-6943.57
-98,104,-7106.17
-96,104,-7253.02
-94,104,-7384.23
-92,104,-7499.9
-90,104,-7600.07
-88,104,-7684.67
-86,104,-7753.49
-84,104,-7806.1
-82,104,-7841.93
-80,104,-7860.19
-78,104,-7859.92
-76,104,-7840.06
-74,104,-7799.45
-72,104,-7736.97
-70,104,-7651.53
-68,104,-7542.22
-66,104,-7408.36
-64,104,-7249.56
-62,104,-7065.79
-60,104,-6857.45
-58,104,-6625.38
-56,104,-6370.92
-54,104,-6095.91
-52,104,-5802.7
-50,104,-5494.19
-48,104,-5173.77
-46,104,-4845.32
-44,104,-4513.17
-42,104,-4182.08
-40,104,-3857.08
-38,104,-3543.44
-36,104,-3246.52
-34,104,-2971.59
-32,104,-2723.69
-30,104,-2507.41
-28,104,-2326.74
-26,104,-2184.86
-24,104,-2084
-22,104,-2025.3
-20,104,-2008.77
-18,104,-2033.17
-16,104,-2096.11
-14,104,-2194.06
-12,104,-2322.46
-10,104,-2475.87
-8,104,-2648.15
-6,104,-2832.62
-4,104,-3022.28
-2,104,-3210
0,104,-3388.72
2,104,-3551.61
4,104,-3692.25
6,104,-3804.78
8,104,-3884.03
10,104,-3925.63
12,104,-3926.1
14,104,-3882.92
16,104,-3794.58
18,104,-3660.61
20,104,-3481.52
22,104,-3258.82
24,104,-2994.89
26,104,-2692.91
28,104,-2356.7
30,104,-1990.57
32,104,-1599.12
34,104,-1187.12
36,104,-759.268
38,104,-320.051
40,104,126.383
42,104,576.348
44,104,1026.68
46,104,1474.8
48,104,1918.64
50,104,2356.67
52,104,2787.79
54,104,3211.24
56,104,3626.46
58,104,4033.03
60,104,4430.52
62,104,4818.39
64,104,5195.96
66,104,5562.34
68,104,5916.41
70,104,6256.83
72,104,6582.11
74,104,6890.62
76,104,7180.7
78,104,7450.69
80,104,7699.05
82,104,7924.38
84,104,8125.48
86,104,8301.39
88,104,8451.39
90,104,8575.02
92,104,8672.02
94,104,8742.36
96,104,8786.16
98,104,8803.67
100,104,8795.25
102,104,8761.3
104,104,8702.28
106,104,8618.69
108,104,8511.02
110,104,8379.81
112,104,8225.6
114,104,8048.99
116,104,7850.64
118,104,7631.27
120,104,7391.76
122,104,7133.12
124,104,6856.58
126,104,6563.65
128,104,6256.14
130,104,5936.26
132,104,5606.65
134,104,5270.41
136,104,4931.14
138,104,4592.9
140,104,4260.19
142,104,3937.8
144,104,3630.76
146,104,3344.11
148,104,3082.73
150,104,2851.12
152,104,2653.22
154,104,2492.16
156,104,2370.11
158,104,2288.18
160,104,2246.27
162,104,2243.07
164,104,2276.12
166,104,2341.81
168,104,2435.56
170,104,2551.93
172,104,2684.85
174,104,2827.79
176,104,2973.94
178,104,3116.46
180,104,3248.62
-180,106,3027.98
-178,106,3135.83
-176,106,3223.52
-174,106,3285.89
-172,106,3318.42
-170,106,3317.35
-168,106,3279.74
-166,106,3203.52
-164,106,3087.53
-162,106,2931.54
-160,106,2736.22
-158,106,2503.12
-156,106,2234.63
-154,106,1933.86
-152,106,1604.56
-150,106,1250.97
-148,106,877.689
-146,106,489.488
-144,106,91.1541
-142,106,-312.674
-140,106,-717.656
-138,106,-1119.87
-136,106,-1515.92
-134,106,-1902.99
-132,106,-2278.85
-130,106,-2641.87
-128,106,-2990.97
-126,106,-3325.54
-124,106,-3645.38
-122,106,-3950.58
-120,106,-4241.46
-118,106,-4518.45
-116,106,-4782.06
-114,106,-5032.81
-112,106,-5271.2
-110,106,-5497.67
-108,106,-5712.6
-106,106,-5916.34
-104,106,-6109.16
-102,106,-6291.26
-100,106,-6462.81
-98,106,-6623.89
-96,106,-6774.52
-94,106,-6914.59
-92,106,-7043.88
-90,106,-7162.02
-88,106,-7268.44
-86,106,-7362.41
-84,106,-7442.96
-82,106,-7508.94
-80,106,-7559.02
-78,106,-7591.7
-76,106,-7605.41
-74,106,-7598.49
-72,106,-7569.36
-70,106,-7516.52
-68,106,-7438.66
-66,106,-7334.74
-64,106,-7204.05
-62,106,-7046.28
-60,106,-6861.6
-58,106,-6650.62
-56,106,-6414.52
-54,106,-6155
-52,106,-5874.33
-50,106,-5575.32
-48,106,-5261.35
-46,106,-4936.29
-44,106,-4604.54
-42,106,-4270.92
-40,106,-3940.57
-38,106,-3618.93
-36,106,-3311.53
-34,106,-3023.86
-32,106,-2761.2
-30,106,-2528.41
-28,106,-2329.79
-26,106,-2168.82
-24,106,-2048.05
-22,106,-1968.99
-20,106,-1931.95
-18,106,-1936.06
-16,106,-1979.27
-14,106,-2058.35
-12,106,-2169.08
-10,106,-2306.32
-8,106,-2464.18
-6,106,-2636.25
-4,106,-2815.73
-2,106,-2995.66
0,106,-3169.13
2,106,-3329.38
4,106,-3470.07
6,106,-3585.34
8,106,-3669.97
10,106,-3719.52
12,106,-3730.39
14,106,-3699.9
16,106,-3626.37
18,106,-3509.08
20,106,-3348.34
22,106,-3145.39
24,106,-2902.38
26,106,-2622.22
28,106,-2308.5
30,106,-1965.3
32,106,-1597.05
34,106,-1208.33
36,106,-803.718
38,106,-387.635
40,106,35.8097
42,106,462.919
44,106,890.483
46,106,1315.82
48,106,1736.78
50,106,2151.71
52,106,2559.4
54,106,2959.01
56,106,3349.97
58,106,3731.86
60,106,4104.37
62,106,4467.16
64,106,4819.82
66,106,5161.81
68,106,5492.44
70,106,5810.88
72,106,6116.15
74,106,6407.17
76,106,6682.8
78,106,6941.86
80,106,7183.22
82,106,7405.78
84,106,7608.58
86,106,7790.75
88,106,7951.54
90,106,8090.36
92,106,8206.71
94,106,8300.19
96,106,8370.52
98,106,8417.45
100,106,8440.8
102,106,8440.41
104,106,8416.17
106,106,8368
108,106,8295.84
110,106,8199.69
112,106,8079.62
114,106,7935.75
116,106,7768.34
118,106,7577.77
120,106,7364.6
122,106,7129.6
124,106,6873.82
126,106,6598.6
128,106,6305.68
130,106,5997.25
132,106,5675.95
134,106,5344.95
136,106,5007.96
138,106,4669.16
140,106,4333.22
142,106,4005.13
144,106,3690.1
146,106,3393.38
148,106,3120.09
150,106,2874.93
152,106,2662.07
154,106,2484.84
156,106,2345.65
158,106,2245.8
160,106,2185.44
162,106,2163.48
164,106,2177.68
166,106,2224.69
168,106,2300.18
170,106,2398.97
172,106,2515.29
174,106,2642.86
176,106,2775.19
178,106,2905.72
180,106,3027.98
-180,108,2783.67
-178,108,2883.22
-176,108,2965.42
-174,108,3025.25
-172,108,3058.3
-170,108,3060.81
-168,108,3029.77
-166,108,2962.97
-164,108,2859.01
-162,108,2717.34
-160,108,2538.27
-158,108,2322.96
-156,108,2073.36
-154,108,1792.18
-152,108,1482.8
-150,108,1149.16
-148,108,795.635
-146,108,426.884
-144,108,47.7016
-142,108,-337.152
-140,108,-723.11
-138,108,-1105.94
-136,108,-1481.89
-134,108,-1847.74
-132,108,-2200.92
-130,108,-2539.52
-128,108,-2862.25
-126,108,-3168.48
-124,108,-3458.11
-122,108,-3731.52
-120,108,-3989.48
-118,108,-4233.02
-116,108,-4463.35
-114,108,-4681.79
-112,108,-4889.65
-110,108,-5088.18
-108,108,-5278.51
-106,108,-5461.62
-104,108,-5638.3
-102,108,-5809.15
-100,108,-5974.54
-98,108,-6134.64
-96,108,-6289.35
-94,108,-6438.4
-92,108,-6581.23
-90,108,-6717.07
-88,108,-6844.92
-86,108,-6963.53
-84,108,-7071.43
-82,108,-7166.95
-80,108,-7248.24
-78,108,-7313.32
-76,108,-7360.12
-74,108,-7386.57
-72,108,-7390.63
-70,108,-7370.41
-68,108,-7324.22
-66,108,-7250.68
-64,108,-7148.74
-62,108,-7017.79
-60,108,-6857.69
-58,108,-6668.84
-56,108,-6452.17
-54,108,-6209.2
-52,108,-5942.05
-50,108,-5653.43
-48,108,-5346.62
-46,108,-5025.52
-44,108,-4694.51
-42,108,-4358.49
-40,108,-4022.74
-38,108,-3692.83
-36,108,-3374.49
-34,108,-3073.43
-32,108,-2795.2
-30,108,-2544.96
-28,108,-2327.28
-26,108,-2146.01
-24,108,-2004.04
-22,108,-1903.21
-20,108,-1844.23
-18,108,-1826.58
-16,108,-1848.57
-14,108,-1907.35
-12,108,-1999.03
-10,108,-2118.8
-8,108,-2261.07
-6,108,-2419.7
-4,108,-2588.13
-2,108,-2759.6
0,108,-2927.32
2,108,-3084.68
4,108,-3225.34
6,108,-3343.48
8,108,-3433.83
10,108,-3491.84
12,108,-3513.8
14,108,-3496.84
16,108,-3439.07
18,108,-3339.54
20,108,-3198.31
22,108,-3016.34
24,108,-2795.51
26,108,-2538.48
28,108,-2248.6
30,108,-1929.73
32,108,-1586.12
34,108,-1222.21
36,108,-842.489
38,108,-451.306
40,108,-52.76
42,108,349.433
44,108,752.016
46,108,1152.24
48,108,1547.89
50,108,1937.24
52,108,2319.06
54,108,2692.49
56,108,3057.01
58,108,3412.32
60,108,3758.28
62,108,4094.81
64,108,4421.81
66,108,4739.14
68,108,5046.56
70,108,5343.69
72,108,5630.05
74,108,5905.04
76,108,6167.97
78,108,6418.05
80,108,6654.46
82,108,6876.35
84,108,7082.87
86,108,7273.18
88,108,7446.44
90,108,7601.86
92,108,7738.67
94,108,7856.12
96,108,7953.48
98,108,8030.04
100,108,8085.12
102,108,8118.05
104,108,8128.19
106,108,8114.94
108,108,8077.75
110,108,8016.13
112,108,7929.71
114,108,7818.2
116,108,7681.48
118,108,7519.58
120,108,7332.76
122,108,7121.55
124,108,6886.77
126,108,6629.62
128,108,6351.73
130,108,6055.22
132,108,5742.73
134,108,5417.47
136,108,5083.2
138,108,4744.23
140,108,4405.36
142,108,4071.73
144,108,3748.74
146,108,3441.83
148,108,3156.29
150,108,2897.04
152,108,2668.45
154,108,2474.08
156,108,2316.55
158,108,2197.41
160,108,2117.03
162,108,2074.59
164,108,2068.14
166,108,2094.6
168,108,2149.94
170,108,2229.33
172,108,2327.29
174,108,2437.91
176,108,2554.99
178,108,2672.3
180,108,2783.67
-180,110,2518.31
-178,110,2609.06
-176,110,2685.48
-174,110,2742.72
-172,110,2776.43
-170,110,2782.86
-168,110,2758.94
-166,110,2702.26
-164,110,2611.19
-162,110,2484.88
-160,110,2323.28
-158,110,2127.13
-156,110,1897.98
-154,110,1638.15
-152,110,1350.65
-150,110,1039.12
-148,110,707.698
-146,110,360.928
-144,110,3.57165
-142,110,-359.541
-140,110,-723.678
-138,110,-1084.38
-136,110,-1437.58
-134,110,-1779.8
-132,110,-2108.17
-130,110,-2420.57
-128,110,-2715.58
-126,110,-2992.56
-124,110,-3251.54
-122,110,-3493.18
-120,110,-3718.64
-118,110,-3929.51
-116,110,-4127.64
-114,110,-4315.04
-112,110,-4493.76
-110,110,-4665.75
-108,110,-4832.81
-106,110,-4996.51
-104,110,-5158.09
-102,110,-5318.49
-100,110,-5478.28
-98,110,-5637.68
-96,110,-5796.52
-94,110,-5954.34
-92,110,-6110.28
-90,110,-6263.23
-88,110,-6411.74
-86,110,-6554.13
-84,110,-6688.43
-82,110,-6812.53
-80,110,-6924.09
-78,110,-7020.69
-76,110,-7099.83
-74,110,-7159.03
-72,110,-7195.87
-70,110,-7208.08
-68,110,-7193.62
-66,110,-7150.74
-64,110,-7078.06
-62,110,-6974.65
-60,110,-6840.06
-58,110,-6674.38
-56,110,-6478.28
-54,110,-6253.04
-52,110,-6000.58
-50,110,-5723.44
-48,110,-5424.83
-46,110,-5108.56
-44,110,-4779.03
-42,110,-4441.18
-40,110,-4100.39
-38,110,-3762.39
-36,110,-3433.1
-34,110,-3118.47
-32,110,-2824.3
-30,110,-2556.05
-28,110,-2318.62
-26,110,-2116.2
-24,110,-1952.03
-22,110,-1828.36
-20,110,-1746.25
-18,110,-1705.61
-16,110,-1705.11
-14,110,-1742.32
-12,110,-1813.72
-10,110,-1914.84
-8,110,-2040.44
-6,110,-2184.66
-4,110,-2341.2
-2,110,-2503.51
0,110,-2664.97
2,110,-2819.06
4,110,-2959.53
6,110,-3080.53
8,110,-3176.76
10,110,-3243.57
12,110,-3277.08
14,110,-3274.25
16,110,-3232.95
18,110,-3151.98
20,110,-3031.13
22,110,-2871.08
24,110,-2673.44
26,110,-2440.61
28,110,-2175.68
30,110,-1882.33
32,110,-1564.63
34,110,-1226.91
36,110,-873.558
38,110,-508.909
40,110,-137.056
42,110,238.257
44,110,613.726
46,110,986.552
48,110,1354.47
50,110,1715.76
52,110,2069.18
54,110,2413.97
56,110,2749.71
58,110,3076.3
60,110,3393.86
62,110,3702.62
64,110,4002.86
66,110,4294.87
68,110,4578.85
70,110,4854.91
72,110,5123.01
74,110,5382.98
76,110,5634.52
78,110,5877.15
80,110,6110.3
82,110,6333.24
84,110,6545.17
86,110,6745.19
88,110,6932.32
90,110,7105.51
92,110,7263.69
94,110,7405.71
96,110,7530.44
98,110,7636.7
100,110,7723.33
102,110,7789.2
104,110,7833.17
106,110,7854.2
108,110,7851.28
110,110,7823.52
112,110,7770.12
114,110,7690.43
116,110,7583.97
118,110,7450.47
120,110,7289.89
122,110,7102.51
124,110,6888.93
126,110,6650.2
128,110,6387.81
130,110,6103.8
132,110,5800.77
134,110,5481.94
136,110,5151.12
138,110,4812.69
140,110,4471.54
142,110,4132.96
144,110,3802.47
146,110,3485.66
148,110,3188
150,110,2914.6
152,110,2669.98
154,110,2457.95
156,110,2281.33
158,110,2141.91
160,110,2040.36
162,110,1976.13
164,110,1947.58
166,110,1951.98
168,110,1985.65
170,110,2044.14
172,110,2122.33
174,110,2214.69
176,110,2315.4
178,110,2418.55
180,110,2518.31
-180,112,2235.9
-178,112,2317.59
-176,112,2388.15
-174,112,2442.86
-172,112,2477.46
-170,112,2488.18
-168,112,2471.83
-166,112,2425.86
-164,112,2348.4
-162,112,2238.28
-160,112,2095.1
-158,112,1919.24
-156,112,1711.84
-154,112,1474.85
-152,112,1210.92
-150,112,923.394
-148,112,616.205
-146,112,293.734
-144,112,-39.3149
-142,112,-378.087
-140,112,-717.749
-138,112,-1053.68
-136,112,-1381.62
-134,112,-1697.87
-132,112,-1999.37
-130,112,-2283.85
-128,112,-2549.84
-126,112,-2796.7
-124,112,-3024.63
-122,112,-3234.52
-120,112,-3427.93
-118,112,-3606.91
-116,112,-3773.89
-114,112,-3931.49
-112,112,-4082.37
-110,112,-4229.13
-108,112,-4374.16
-106,112,-4519.5
-104,112,-4666.83
-102,112,-4817.36
-100,112,-4971.86
-98,112,-5130.57
-96,112,-5293.29
-94,112,-5459.36
-92,112,-5627.69
-90,112,-5796.82
-88,112,-5964.94
-86,112,-6129.95
-84,112,-6289.47
-82,112,-6440.94
-80,112,-6581.63
-78,112,-6708.7
-76,112,-6819.27
-74,112,-6910.49
-72,112,-6979.59
-70,112,-7023.93
-68,112,-7041.13
-66,112,-7029.11
-64,112,-6986.15
-62,112,-6910.95
-60,112,-6802.74
-58,112,-6661.29
-56,112,-6486.95
-54,112,-6280.73
-52,112,-6044.29
-50,112,-5779.99
-48,112,-5490.87
-46,112,-5180.67
-44,112,-4853.75
-42,112,-4515.08
-40,112,-4170.12
-38,112,-3824.74
-36,112,-3485.03
-34,112,-3157.18
-32,112,-2847.24
-30,112,-2560.97
-28,112,-2303.61
-26,112,-2079.68
-24,112,-1892.81
-22,112,-1745.62
-20,112,-1639.61
-18,112,-1575.08
-16,112,-1551.15
-14,112,-1565.79
-12,112,-1615.88
-10,112,-1697.34
-8,112,-1805.29
-6,112,-1934.19
-4,112,-2078.02
-2,112,-2230.44
0,112,-2385.03
2,112,-2535.38
4,112,-2675.29
6,112,-2798.92
8,112,-2900.93
10,112,-2976.55
12,112,-3021.75
14,112,-3033.3
16,112,-3008.84
18,112,-2946.9
20,112,-2846.99
22,112,-2709.52
24,112,-2535.8
26,112,-2327.98
28,112,-2088.93
30,112,-1822.11
32,112,-1531.44
34,112,-1221.15
36,112,-895.567
38,112,-558.993
40,112,-215.535
42,112,131.026
44,112,477.343
46,112,820.581
48,112,1158.46
50,112,1489.27
52,112,1811.85
54,112,2125.54
56,112,2430.14
58,112,2725.8
60,112,3012.95
62,112,3292.21
64,112,3564.3
66,112,3829.95
68,112,4089.83
70,112,4344.53
72,112,4594.45
74,112,4839.82
76,112,5080.65
78,112,5316.73
80,112,5547.64
82,112,5772.74
84,112,5991.18
86,112,6201.94
88,112,6403.83
90,112,6595.53
92,112,6775.59
94,112,6942.51
96,112,7094.69
98,112,7230.53
100,112,7348.41
102,112,7446.75
104,112,7523.98
106,112,7578.63
108,112,7609.31
110,112,7614.73
112,112,7593.73
114,112,7545.34
116,112,7468.74
118,112,7363.38
120,112,7228.94
122,112,7065.46
124,112,6873.34
126,112,6653.44
128,112,6407.13
130,112,6136.34
132,112,5843.62
134,112,5532.16
136,112,5205.79
138,112,4868.92
140,112,4526.52
142,112,4183.94
144,112,3846.83
146,112,3520.88
148,112,3211.7
150,112,2924.53
152,112,2664.1
154,112,2434.38
156,112,2238.43
158,112,2078.3
160,112,1954.93
162,112,1868.11
164,112,1816.54
166,112,1797.88
168,112,1808.86
170,112,1845.42
172,112,1902.89
174,112,1976.14
176,112,2059.74
178,112,2148.16
180,112,2235.9
-180,114,1941.03
-178,114,2013.67
-176,114,2078.47
-174,114,2130.84
-172,114,2166.55
-170,114,2181.84
-168,114,2173.42
-166,114,2138.56
-164,114,2075.17
-162,114,1981.79
-160,114,1857.69
-158,114,1702.88
-156,114,1518.17
-154,114,1305.14
-152,114,1066.13
-150,114,804.189
-148,114,523.031
-146,114,226.878
-144,114,-79.6543
-142,114,-391.732
-140,114,-704.483
-138,114,-1013.19
-136,114,-1313.5
-134,114,-1601.55
-132,114,-1874.2
-130,114,-2129.09
-128,114,-2364.74
-126,114,-2580.59
-124,114,-2776.97
-122,114,-2955.03
-120,114,-3116.68
-118,114,-3264.39
-116,114,-3401.06
-114,114,-3529.84
-112,114,-3653.95
-110,114,-3776.52
-108,114,-3900.43
-106,114,-4028.17
-104,114,-4161.76
-102,114,-4302.68
-100,114,-4451.84
-98,114,-4609.56
-96,114,-4775.56
-94,114,-4949.06
-92,114,-5128.74
-90,114,-5312.87
-88,114,-5499.29
-86,114,-5685.56
-84,114,-5868.92
-82,114,-6046.43
-80,114,-6215
-78,114,-6371.41
-76,114,-6512.45
-74,114,-6634.91
-72,114,-6735.69
-70,114,-6811.83
-68,114,-6860.62
-66,114,-6879.62
-64,114,-6866.76
-62,114,-6820.42
-60,114,-6739.46
-58,114,-6623.28
-56,114,-6471.92
-54,114,-6286.06
-52,114,-6067.1
-50,114,-5817.16
-48,114,-5539.1
-46,114,-5236.52
-44,114,-4913.74
-42,114,-4575.7
-40,114,-4227.94
-38,114,-3876.42
-36,114,-3527.41
-34,114,-3187.28
-32,114,-2862.36
-30,114,-2558.68
-28,114,-2281.79
-26,114,-2036.57
-24,114,-1827.04
-22,114,-1656.21
-20,114,-1526
-18,114,-1437.15
-16,114,-1389.23
-14,114,-1380.63
-12,114,-1408.68
-10,114,-1469.7
-8,114,-1559.2
-6,114,-1671.96
-4,114,-1802.27
-2,114,-1944.05
0,114,-2091.05
2,114,-2236.99
4,114,-2375.76
6,114,-2501.53
8,114,-2608.9
10,114,-2693.01
12,114,-2749.7
14,114,-2775.53
16,114,-2767.9
18,114,-2725.11
20,114,-2646.38
22,114,-2531.85
24,114,-2382.55
26,114,-2200.38
28,114,-1987.96
30,114,-1748.57
32,114,-1485.99
34,114,-1204.32
36,114,-907.838
38,114,-600.826
40,114,-287.402
42,114,28.6228
44,114,343.867
46,114,655.469
48,114,961.153
50,114,1259.25
52,114,1548.71
54,114,1829.04
56,114,2100.26
58,114,2362.85
60,114,2617.6
62,114,2865.55
64,114,3107.89
66,114,3345.84
68,114,3580.57
70,114,3813.13
72,114,4044.35
74,114,4274.83
76,114,4504.88
78,114,4734.51
80,114,4963.4
82,114,5190.92
84,114,5416.16
86,114,5637.93
88,114,5854.78
90,114,6065.07
92,114,6267.02
94,114,6458.68
96,114,6638.05
98,114,6803.09
100,114,6951.75
102,114,7082.01
104,114,7191.9
106,114,7279.55
108,114,7343.21
110,114,7381.24
112,114,7392.15
114,114,7374.65
116,114,7327.64
118,114,7250.29
120,114,7142.03
122,114,7002.66
124,114,6832.4
126,114,6631.91
128,114,6402.43
130,114,6145.78
132,114,5864.44
134,114,5561.54
136,114,5240.88
138,114,4906.91
140,114,4564.6
142,114,4219.37
144,114,3876.9
146,114,3542.99
148,114,3223.32
150,114,2923.29
152,114,2647.74
154,114,2400.85
156,114,2185.89
158,114,2005.19
160,114,1859.96
162,114,1750.38
164,114,1675.5
166,114,1633.41
168,114,1621.28
170,114,1635.51
172,114,1671.86
174,114,1725.66
176,114,1791.89
178,114,1865.4
180,114,1941.03
-180,116,1638.06
-178,116,1701.92
-176,116,1761.2
-174,116,1811.45
-172,116,1848.51
-170,116,1868.56
-168,116,1868.24
-166,116,1844.68
-164,116,1795.54
-162,116,1719.12
-160,116,1614.4
-158,116,1481.07
-156,116,1319.62
-154,116,1131.3
-152,116,918.171
-150,116,683.024
-148,116,429.345
-146,116,161.194
-144,116,-116.927
-142,116,-400.247
-140,116,-683.908
-138,116,-963.177
-136,116,-1233.65
-134,116,-1491.43
-132,116,-1733.33
-130,116,-1957
-128,116,-2160.98
-126,116,-2344.83
-124,116,-2509.04
-122,116,-2655
-120,116,-2784.93
-118,116,-2901.67
-116,116,-3008.53
-114,116,-3109.12
-112,116,-3207.13
-110,116,-3306.14
-108,116,-3409.42
-106,116,-3519.87
-104,116,-3639.81
-102,116,-3770.94
-100,116,-3914.32
-98,116,-4070.32
-96,116,-4238.65
-94,116,-4418.4
-92,116,-4608.1
-90,116,-4805.75
-88,116,-5008.96
-86,116,-5214.94
-84,116,-5420.63
-82,116,-5622.75
-80,116,-5817.87
-78,116,-6002.46
-76,116,-6172.98
-74,116,-6325.89
-72,116,-6457.79
-70,116,-6565.38
-68,116,-6645.64
-66,116,-6695.78
-64,116,-6713.39
-62,116,-6696.49
-60,116,-6643.56
-58,116,-6553.66
-56,116,-6426.47
-54,116,-6262.35
-52,116,-6062.38
-50,116,-5828.43
-48,116,-5563.17
-46,116,-5270.02
-44,116,-4953.22
-42,116,-4617.67
-40,116,-4268.93
-38,116,-3913.04
-36,116,-3556.39
-34,116,-3205.54
-32,116,-2867.03
-30,116,-2547.16
-28,116,-2251.79
-26,116,-1986.13
-24,116,-1754.59
-22,116,-1560.57
-20,116,-1406.42
-18,116,-1293.33
-16,116,-1221.31
-14,116,-1189.22
-12,116,-1194.84
-10,116,-1234.91
-8,116,-1305.34
-6,116,-1401.29
-4,116,-1517.35
-2,116,-1647.7
0,116,-1786.31
2,116,-1927.05
4,116,-2063.9
6,116,-2191.06
8,116,-2303.1
10,116,-2395.1
12,116,-2462.73
14,116,-2502.4
16,116,-2511.31
18,116,-2487.5
20,116,-2429.93
22,116,-2338.48
24,116,-2213.93
26,116,-2057.89
28,116,-1872.78
30,116,-1661.67
32,116,-1428.19
34,116,-1176.32
36,116,-910.265
38,116,-634.28
40,116,-352.478
42,116,-68.685
44,116,213.694
46,116,491.792
48,116,763.35
50,116,1026.77
52,116,1281.11
54,116,1526.08
56,116,1761.97
58,116,1989.56
60,116,2210.06
62,116,2424.96
64,116,2635.92
66,116,2844.68
68,116,3052.89
70,116,3262.08
72,116,3473.51
74,116,3688.15
76,116,3906.56
78,116,4128.96
80,116,4355.12
82,116,4584.4
84,116,4815.79
86,116,5047.9
88,116,5279.04
90,116,5507.26
92,116,5730.36
94,116,5946.04
96,116,6151.86
98,116,6345.35
100,116,6524.03
102,116,6685.48
104,116,6827.34
106,116,6947.38
108,116,7043.46
110,116,7113.62
112,116,7156.08
114,116,7169.23
116,116,7151.71
118,116,7102.42
120,116,7020.56
122,116,6905.7
124,116,6757.87
126,116,6577.57
128,116,6365.87
130,116,6124.49
132,116,5855.81
134,116,5562.89
136,116,5249.5
138,116,4920.04
140,116,4579.49
142,116,4233.26
144,116,3887.07
146,116,3546.76
148,116,3218.08
150,116,2906.52
152,116,2617.08
154,116,2354.07
156,116,2121.02
158,116,1920.48
160,116,1754.03
162,116,1622.17
164,116,1524.38
166,116,1459.18
168,116,1424.21
170,116,1416.32
172,116,1431.78
174,116,1466.35
176,116,1515.44
178,116,1574.29
180,116,1638.06
-180,118,1330.34
-178,118,1385.9
-176,118,1440.06
-174,118,1488.49
-172,118,1527.07
-170,118,1551.99
-168,118,1559.79
-166,118,1547.47
-164,118,1512.52
-162,118,1453
-160,118,1367.64
-158,118,1255.87
-156,118,1117.89
-154,118,954.687
-152,118,768.053
-150,118,560.55
-148,118,335.454
-146,118,96.6555
-144,118,-151.481
-142,118,-404.279
-140,118,-656.952
-138,118,-904.806
-136,118,-1143.46
-134,118,-1369.06
-132,118,-1578.44
-130,118,-1769.3
-128,118,-1940.29
-126,118,-2091.08
-124,118,-2222.36
-122,118,-2335.74
-120,118,-2433.72
-118,118,-2519.46
-116,118,-2596.65
-114,118,-2669.26
-112,118,-2741.37
-110,118,-2816.93
-108,118,-2899.6
-106,118,-2992.58
-104,118,-3098.45
-102,118,-3219.13
-100,118,-3355.82
-98,118,-3508.96
-96,118,-3678.25
-94,118,-3862.72
-92,118,-4060.75
-90,118,-4270.19
-88,118,-4488.4
-86,118,-4712.35
-84,118,-4938.7
-82,118,-5163.87
-80,118,-5384.14
-78,118,-5595.69
-76,118,-5794.64
-74,118,-5977.18
-72,118,-6139.57
-70,118,-6278.22
-68,118,-6389.76
-66,118,-6471.08
-64,118,-6519.41
-62,118,-6532.4
-60,118,-6508.18
-58,118,-6445.45
-56,118,-6343.52
-54,118,-6202.43
-52,118,-6022.94
-50,118,-5806.66
-48,118,-5556.02
-46,118,-5274.27
-44,118,-4965.52
-42,118,-4634.62
-40,118,-4287.09
-38,118,-3929.01
-36,118,-3566.87
-34,118,-3207.37
-32,118,-2857.24
-30,118,-2523.01
-28,118,-2210.82
-26,118,-1926.2
-24,118,-1673.9
-22,118,-1457.74
-20,118,-1280.48
-18,118,-1143.76
-16,118,-1048.04
-14,118,-992.662
-12,118,-975.837
-10,118,-994.777
-8,118,-1045.79
-6,118,-1124.42
-4,118,-1225.59
-2,118,-1343.79
0,118,-1473.2
2,118,-1607.88
4,118,-1741.91
6,118,-1869.55
8,118,-1985.37
10,118,-2084.41
12,118,-2162.23
14,118,-2215.09
16,118,-2240.01
18,118,-2234.81
20,118,-2198.23
22,118,-2129.87
24,118,-2030.27
26,118,-1900.79
28,118,-1743.63
30,118,-1561.64
32,118,-1358.28
34,118,-1137.4
36,118,-903.104
38,118,-659.592
40,118,-410.946
42,118,-160.985
44,118,86.8912
46,118,329.824
48,118,565.595
50,118,792.678
52,118,1010.27
54,118,1218.26
56,118,1417.22
58,118,1608.25
60,118,1792.95
62,118,1973.26
64,118,2151.32
66,118,2329.36
68,118,2509.54
70,118,2693.84
72,118,2883.95
74,118,3081.18
76,118,3286.39
78,118,3499.96
80,118,3721.77
82,118,3951.18
84,118,4187.07
86,118,4427.9
88,118,4671.73
90,118,4916.27
92,118,5159.01
94,118,5397.24
96,118,5628.13
98,118,5848.79
100,118,6056.34
102,118,6247.95
104,118,6420.88
106,118,6572.53
108,118,6700.42
110,118,6802.27
112,118,6875.97
114,118,6919.63
116,118,6931.62
118,118,6910.58
120,118,6855.49
122,118,6765.71
124,118,6641.07
126,118,6481.89
128,118,6289.12
130,118,6064.33
132,118,5809.8
134,118,5528.51
136,118,5224.15
138,118,4901.06
140,118,4564.19
142,118,4218.92
144,118,3870.97
146,118,3526.18
148,118,3190.36
150,118,2869.07
152,118,2567.41
154,118,2289.88
156,118,2040.2
158,118,1821.21
160,118,1634.78
162,118,1481.81
164,118,1362.2
166,118,1274.89
168,118,1218.01
170,118,1188.9
172,118,1184.28
174,118,1200.38
176,118,1233.04
