Phi[deg],Theta[deg],im(rEPhi)[mV]
154,14,-1069.87
156,14,-1095.95
158,14,-1117.75
160,14,-1134.93
162,14,-1147.21
164,14,-1154.35
166,14,-1156.19
168,14,-1152.58
170,14,-1143.47
172,14,-1128.85
174,14,-1108.76
176,14,-1083.31
178,14,-1052.64
180,14,-1016.97
-180,16,-879.851
-178,16,-850.661
-176,16,-816.742
-174,16,-778.5
-172,16,-736.374
-170,16,-690.835
-168,16,-642.378
-166,16,-591.511
-164,16,-538.755
-162,16,-484.63
-160,16,-429.653
-158,16,-374.329
-156,16,-319.147
-154,16,-264.573
-152,16,-211.046
-150,16,-158.972
-148,16,-108.723
-146,16,-60.6315
-144,16,-14.9908
-142,16,27.9494
-140,16,67.9821
-138,16,104.943
-136,16,138.712
-134,16,169.209
-132,16,196.394
-130,16,220.267
-128,16,240.862
-126,16,258.246
-124,16,272.515
-122,16,283.792
-120,16,292.224
-118,16,297.977
-116,16,301.233
-114,16,302.189
-112,16,301.05
-110,16,298.03
-108,16,293.348
-106,16,287.224
-104,16,279.879
-102,16,271.53
-100,16,262.391
-98,16,252.672
-96,16,242.572
-94,16,232.285
-92,16,221.992
-90,16,211.862
-88,16,202.053
-86,16,192.707
-84,16,183.951
-82,16,175.892
-80,16,168.621
-78,16,162.206
-76,16,156.693
-74,16,152.104
-72,16,148.436
-70,16,145.659
-68,16,143.713
-66,16,142.511
-64,16,141.934
-62,16,141.834
-60,16,142.033
-58,16,142.322
-56,16,142.466
-54,16,142.202
-52,16,141.245
-50,16,139.288
-48,16,136.007
-46,16,131.068
-44,16,124.129
-42,16,114.844
-40,16,102.874
-38,16,87.8904
-36,16,69.5795
-34,16,47.6526
-32,16,21.8504
-30,16,-8.05042
-28,16,-42.2313
-26,16,-80.8264
-24,16,-123.918
-22,16,-171.533
-20,16,-223.638
-18,16,-280.139
-16,16,-340.88
-14,16,-405.641
-12,16,-474.14
-10,16,-546.036
-8,16,-620.93
-6,16,-698.368
-4,16,-777.85
-2,16,-858.831
0,16,-940.73
2,16,-1022.94
4,16,-1104.81
6,16,-1185.72
8,16,-1264.99
10,16,-1341.98
12,16,-1416.03
14,16,-1486.54
16,16,-1552.88
18,16,-1614.49
20,16,-1670.84
22,16,-1721.44
24,16,-1765.85
26,16,-1803.69
28,16,-1834.63
30,16,-1858.41
32,16,-1874.82
34,16,-1883.73
36,16,-1885.07
38,16,-1878.83
40,16,-1865.05
42,16,-1843.87
44,16,-1815.45
46,16,-1780.03
48,16,-1737.9
50,16,-1689.38
52,16,-1634.86
54,16,-1574.76
56,16,-1509.54
58,16,-1439.7
60,16,-1365.74
62,16,-1288.22
64,16,-1207.69
66,16,-1124.73
68,16,-1039.93
70,16,-953.881
72,16,-867.184
74,16,-780.434
76,16,-694.222
78,16,-609.133
80,16,-525.739
82,16,-444.599
84,16,-366.254
86,16,-291.222
88,16,-219.999
90,16,-153.053
92,16,-90.8216
94,16,-33.7086
96,16,17.9189
98,16,63.7338
100,16,103.452
102,16,136.834
104,16,163.692
106,16,183.885
108,16,197.33
110,16,203.996
112,16,203.913
114,16,197.165
116,16,183.899
118,16,164.321
120,16,138.693
122,16,107.337
124,16,70.6313
126,16,29.006
128,16,-17.0584
130,16,-67.0358
132,16,-120.36
134,16,-176.427
136,16,-234.608
138,16,-294.249
140,16,-354.68
142,16,-415.227
144,16,-475.213
146,16,-533.971
148,16,-590.85
150,16,-645.223
152,16,-696.496
154,16,-744.111
156,16,-787.558
158,16,-826.378
160,16,-860.169
162,16,-888.589
164,16,-911.364
166,16,-928.285
168,16,-939.213
170,16,-944.079
172,16,-942.884
174,16,-935.697
176,16,-922.654
178,16,-903.953
180,16,-879.851
-180,18,-694.525
-178,18,-678.751
-176,18,-658.208
-174,18,-633.379
-172,18,-604.784
-170,18,-572.972
-168,18,-538.516
-166,18,-501.997
-164,18,-464.002
-162,18,-425.113
-160,18,-385.898
-158,18,-346.904
-156,18,-308.651
-154,18,-271.626
-152,18,-236.274
-150,18,-202.999
-148,18,-172.154
-146,18,-144.041
-144,18,-118.913
-142,18,-96.964
-140,18,-78.3376
-138,18,-63.1231
-136,18,-51.3583
-134,18,-43.0323
-132,18,-38.088
-130,18,-36.426
-128,18,-37.9089
-126,18,-42.3651
-124,18,-49.5943
-122,18,-59.3717
-120,18,-71.4526
-118,18,-85.578
-116,18,-101.478
-114,18,-118.877
-112,18,-137.496
-110,18,-157.058
-108,18,-177.29
-106,18,-197.926
-104,18,-218.709
-102,18,-239.392
-100,18,-259.741
-98,18,-279.536
-96,18,-298.571
-94,18,-316.655
-92,18,-333.611
-90,18,-349.281
-88,18,-363.523
-86,18,-376.212
-84,18,-387.241
-82,18,-396.524
-80,18,-403.995
-78,18,-409.609
-76,18,-413.347
-74,18,-415.213
-72,18,-415.24
-70,18,-413.489
-68,18,-410.054
-66,18,-405.058
-64,18,-398.661
-62,18,-391.056
-60,18,-382.471
-58,18,-373.171
-56,18,-363.451
-54,18,-353.641
-52,18,-344.101
-50,18,-335.214
-48,18,-327.388
-46,18,-321.044
-44,18,-316.617
-42,18,-314.542
-40,18,-315.252
-38,18,-319.169
-36,18,-326.692
-34,18,-338.195
-32,18,-354.014
-30,18,-374.438
-28,18,-399.709
-26,18,-430.005
-24,18,-465.441
-22,18,-506.062
-20,18,-551.837
-18,18,-602.658
-16,18,-658.341
-14,18,-718.619
-12,18,-783.151
-10,18,-851.52
-8,18,-923.238
-6,18,-997.75
-4,18,-1074.45
-2,18,-1152.66
0,18,-1231.68
2,18,-1310.78
4,18,-1389.18
6,18,-1466.1
8,18,-1540.76
10,18,-1612.38
12,18,-1680.2
14,18,-1743.48
16,18,-1801.53
18,18,-1853.68
20,18,-1899.34
22,18,-1937.96
24,18,-1969.06
26,18,-1992.24
28,18,-2007.16
30,18,-2013.56
32,18,-2011.27
34,18,-2000.19
36,18,-1980.3
38,18,-1951.66
40,18,-1914.41
42,18,-1868.75
44,18,-1814.96
46,18,-1753.39
48,18,-1684.42
50,18,-1608.52
52,18,-1526.19
54,18,-1437.98
56,18,-1344.46
58,18,-1246.25
60,18,-1143.99
62,18,-1038.34
64,18,-929.98
66,18,-819.587
68,18,-707.853
70,18,-595.471
72,18,-483.13
74,18,-371.512
76,18,-261.289
78,18,-153.121
80,18,-47.6487
82,18,54.5038
84,18,152.736
86,18,246.472
88,18,335.166
90,18,418.3
92,18,495.392
94,18,565.996
96,18,629.708
98,18,686.166
100,18,735.054
102,18,776.106
104,18,809.111
106,18,833.913
108,18,850.414
110,18,858.58
112,18,858.44
114,18,850.09
116,18,833.693
118,18,809.48
120,18,777.751
122,18,738.873
124,18,693.279
126,18,641.465
128,18,583.986
130,18,521.451
132,18,454.521
134,18,383.897
136,18,310.317
138,18,234.544
140,18,157.364
142,18,79.567
144,18,1.94675
146,18,-74.7151
148,18,-149.656
150,18,-222.144
152,18,-291.485
154,18,-357.032
156,18,-418.196
158,18,-474.449
160,18,-525.334
162,18,-570.466
164,18,-609.541
166,18,-642.335
168,18,-668.709
170,18,-688.604
172,18,-702.047
174,18,-709.142
176,18,-710.072
178,18,-705.093
180,18,-694.525
-180,20,-459.723
-178,20,-459.603
-176,20,-454.955
-174,20,-446.342
-172,20,-434.362
-170,20,-419.642
-168,20,-402.822
-166,20,-384.547
-164,20,-365.458
-162,20,-346.182
-160,20,-327.32
-158,20,-309.441
-156,20,-293.073
-154,20,-278.697
-152,20,-266.741
-150,20,-257.571
-148,20,-251.495
-146,20,-248.754
-144,20,-249.523
-142,20,-253.911
-140,20,-261.96
-138,20,-273.651
-136,20,-288.905
-134,20,-307.586
-132,20,-329.507
-130,20,-354.436
-128,20,-382.103
-126,20,-412.202
-124,20,-444.406
-122,20,-478.363
-120,20,-513.714
-118,20,-550.09
-116,20,-587.122
-114,20,-624.448
-112,20,-661.715
-110,20,-698.583
-108,20,-734.731
-106,20,-769.857
-104,20,-803.682
-102,20,-835.951
-100,20,-866.433
-98,20,-894.919
-96,20,-921.226
-94,20,-945.196
-92,20,-966.691
-90,20,-985.596
-88,20,-1001.82
-86,20,-1015.28
-84,20,-1025.93
-82,20,-1033.73
-80,20,-1038.68
-78,20,-1040.78
-76,20,-1040.05
-74,20,-1036.56
-72,20,-1030.39
-70,20,-1021.63
-68,20,-1010.44
-66,20,-996.987
-64,20,-981.473
-62,20,-964.143
-60,20,-945.28
-58,20,-925.203
-56,20,-904.27
-54,20,-882.875
-52,20,-861.446
-50,20,-840.444
-48,20,-820.353
-46,20,-801.68
-44,20,-784.942
-42,20,-770.663
-40,20,-759.362
-38,20,-751.545
-36,20,-747.695
-34,20,-748.259
-32,20,-753.641
-30,20,-764.19
-28,20,-780.193
-26,20,-801.862
-24,20,-829.331
-22,20,-862.647
-20,20,-901.766
-18,20,-946.552
-16,20,-996.77
-14,20,-1052.09
-12,20,-1112.1
-10,20,-1176.27
-8,20,-1244.02
-6,20,-1314.67
-4,20,-1387.49
-2,20,-1461.67
0,20,-1536.36
2,20,-1610.69
4,20,-1683.75
6,20,-1754.61
8,20,-1822.36
10,20,-1886.1
12,20,-1944.95
14,20,-1998.07
16,20,-2044.68
18,20,-2084.04
20,20,-2115.51
22,20,-2138.48
24,20,-2152.47
26,20,-2157.07
28,20,-2151.95
30,20,-2136.91
32,20,-2111.8
34,20,-2076.61
36,20,-2031.4
38,20,-1976.32
40,20,-1911.63
42,20,-1837.65
44,20,-1754.79
46,20,-1663.52
48,20,-1564.38
50,20,-1457.98
52,20,-1344.95
54,20,-1225.99
56,20,-1101.81
58,20,-973.169
60,20,-840.833
62,20,-705.584
64,20,-568.212
66,20,-429.509
68,20,-290.264
70,20,-151.257
72,20,-13.2594
74,20,122.976
76,20,256.713
78,20,387.236
80,20,513.856
82,20,635.906
84,20,752.751
86,20,863.783
88,20,968.43
90,20,1066.15
92,20,1156.44
94,20,1238.85
96,20,1312.94
98,20,1378.36
100,20,1434.76
102,20,1481.88
104,20,1519.5
106,20,1547.45
108,20,1565.66
110,20,1574.07
112,20,1572.74
114,20,1561.76
116,20,1541.33
118,20,1511.71
120,20,1473.23
122,20,1426.29
124,20,1371.39
126,20,1309.08
128,20,1239.99
130,20,1164.8
132,20,1084.26
134,20,999.158
136,20,910.333
138,20,818.65
140,20,724.999
142,20,630.275
144,20,535.377
146,20,441.188
148,20,348.569
150,20,258.341
152,20,171.281
154,20,88.1079
156,20,9.47346
158,20,-64.046
160,20,-131.956
162,20,-193.852
164,20,-249.419
166,20,-298.44
168,20,-340.791
170,20,-376.447
172,20,-405.475
174,20,-428.034
176,20,-444.367
178,20,-454.798
180,20,-459.723
-180,22,-174.965
-178,22,-192.696
-176,22,-206.481
-174,22,-216.963
-172,22,-224.812
-170,22,-230.721
-168,22,-235.387
-166,22,-239.501
-164,22,-243.741
-162,22,-248.754
-160,22,-255.152
-158,22,-263.499
-156,22,-274.301
-154,22,-288.005
-152,22,-304.985
-150,22,-325.543
-148,22,-349.903
-146,22,-378.208
-144,22,-410.524
-142,22,-446.833
-140,22,-487.044
-138,22,-530.991
-136,22,-578.44
-134,22,-629.094
-132,22,-682.603
-130,22,-738.567
-128,22,-796.55
-126,22,-856.087
-124,22,-916.691
-122,22,-977.864
-120,22,-1039.11
-118,22,-1099.93
-116,22,-1159.84
-114,22,-1218.4
-112,22,-1275.16
-110,22,-1329.73
-108,22,-1381.74
-106,22,-1430.88
-104,22,-1476.85
-102,22,-1519.41
-100,22,-1558.36
-98,22,-1593.53
-96,22,-1624.8
-94,22,-1652.07
-92,22,-1675.29
-90,22,-1694.43
-88,22,-1709.47
-86,22,-1720.44
-84,22,-1727.37
-82,22,-1730.33
-80,22,-1729.39
-78,22,-1724.65
-76,22,-1716.22
-74,22,-1704.23
-72,22,-1688.84
-70,22,-1670.21
-68,22,-1648.57
-66,22,-1624.13
-64,22,-1597.16
-62,22,-1567.97
-60,22,-1536.89
-58,22,-1504.29
-56,22,-1470.6
-54,22,-1436.26
-52,22,-1401.78
-50,22,-1367.67
-48,22,-1334.5
-46,22,-1302.84
-44,22,-1273.28
-42,22,-1246.42
-40,22,-1222.87
-38,22,-1203.18
-36,22,-1187.92
-34,22,-1177.6
-32,22,-1172.66
-30,22,-1173.49
-28,22,-1180.43
-26,22,-1193.67
-24,22,-1213.38
-22,22,-1239.55
-20,22,-1272.13
-18,22,-1310.92
-16,22,-1355.62
-14,22,-1405.8
-12,22,-1460.95
-10,22,-1520.43
-8,22,-1583.53
-6,22,-1649.44
-4,22,-1717.26
-2,22,-1786.06
0,22,-1854.83
2,22,-1922.55
4,22,-1988.15
6,22,-2050.57
8,22,-2108.78
10,22,-2161.75
12,22,-2208.5
14,22,-2248.09
16,22,-2279.67
18,22,-2302.46
20,22,-2315.75
22,22,-2318.96
24,22,-2311.58
26,22,-2293.24
28,22,-2263.66
30,22,-2222.69
32,22,-2170.29
34,22,-2106.53
36,22,-2031.59
38,22,-1945.77
40,22,-1849.45
42,22,-1743.11
44,22,-1627.32
46,22,-1502.72
48,22,-1370.02
50,22,-1229.98
52,22,-1083.41
54,22,-931.168
56,22,-774.125
58,22,-613.18
60,22,-449.242
62,22,-283.221
64,22,-116.024
66,22,51.45
68,22,218.32
70,22,383.724
72,22,546.824
74,22,706.811
76,22,862.903
78,22,1014.35
80,22,1160.45
82,22,1300.5
84,22,1433.88
86,22,1559.96
88,22,1678.19
90,22,1788.04
92,22,1889.01
94,22,1980.65
96,22,2062.57
98,22,2134.41
100,22,2195.86
102,22,2246.67
104,22,2286.63
106,22,2315.6
108,22,2333.51
110,22,2340.35
112,22,2336.18
114,22,2321.12
116,22,2295.4
118,22,2259.3
120,22,2213.2
122,22,2157.54
124,22,2092.87
126,22,2019.79
128,22,1938.99
130,22,1851.24
132,22,1757.33
134,22,1658.16
136,22,1554.64
138,22,1447.72
140,22,1338.39
142,22,1227.62
144,22,1116.4
146,22,1005.69
148,22,896.438
150,22,789.525
152,22,685.786
154,22,585.987
156,22,490.815
158,22,400.867
160,22,316.646
162,22,238.552
164,22,166.878
166,22,101.811
168,22,43.4295
170,22,-8.29512
172,22,-53.4947
174,22,-92.399
176,22,-125.33
178,22,-152.692
180,22,-174.965
-180,24,159.252
-178,24,121.628
-176,24,86.9682
-174,24,54.5591
-172,24,23.6671
-170,24,-6.44898
-168,24,-36.5246
-166,24,-67.2766
-164,24,-99.3907
-162,24,-133.51
-160,24,-170.224
-158,24,-210.06
-156,24,-253.471
-154,24,-300.831
-152,24,-352.43
-150,24,-408.466
-148,24,-469.043
-146,24,-534.172
-144,24,-603.766
-142,24,-677.65
-140,24,-755.557
-138,24,-837.139
-136,24,-921.968
-134,24,-1009.55
-132,24,-1099.34
-130,24,-1190.74
-128,24,-1283.1
-126,24,-1375.78
-124,24,-1468.09
-122,24,-1559.37
-120,24,-1648.96
-118,24,-1736.21
-116,24,-1820.53
-114,24,-1901.36
-112,24,-1978.16
-110,24,-2050.5
-108,24,-2117.96
-106,24,-2180.21
-104,24,-2236.98
-102,24,-2288.06
-100,24,-2333.29
-98,24,-2372.6
-96,24,-2405.94
-94,24,-2433.34
-92,24,-2454.85
-90,24,-2470.58
-88,24,-2480.65
-86,24,-2485.22
-84,24,-2484.48
-82,24,-2478.62
-80,24,-2467.85
-78,24,-2452.4
-76,24,-2432.51
-74,24,-2408.41
-72,24,-2380.37
-70,24,-2348.66
-68,24,-2313.56
-66,24,-2275.39
-64,24,-2234.49
-62,24,-2191.21
-60,24,-2145.96
-58,24,-2099.16
-56,24,-2051.29
-54,24,-2002.87
-52,24,-1954.42
-50,24,-1906.55
-48,24,-1859.86
-46,24,-1814.99
-44,24,-1772.58
-42,24,-1733.31
-40,24,-1697.8
-38,24,-1666.71
-36,24,-1640.61
-34,24,-1620.06
-32,24,-1605.54
-30,24,-1597.46
-28,24,-1596.13
-26,24,-1601.76
-24,24,-1614.46
-22,24,-1634.22
-20,24,-1660.87
-18,24,-1694.16
-16,24,-1733.67
-14,24,-1778.89
-12,24,-1829.14
-10,24,-1883.68
-8,24,-1941.62
-6,24,-2002
-4,24,-2063.77
-2,24,-2125.83
0,24,-2187.01
2,24,-2246.14
4,24,-2302
6,24,-2353.41
8,24,-2399.2
10,24,-2438.24
12,24,-2469.44
14,24,-2491.82
16,24,-2504.47
18,24,-2506.55
20,24,-2497.38
22,24,-2476.37
24,24,-2443.07
26,24,-2397.14
28,24,-2338.4
30,24,-2266.79
32,24,-2182.4
34,24,-2085.42
36,24,-1976.2
38,24,-1855.19
40,24,-1722.95
42,24,-1580.16
44,24,-1427.57
46,24,-1266
48,24,-1096.38
50,24,-919.651
52,24,-736.817
54,24,-548.91
56,24,-356.982
58,24,-162.091
60,24,34.7048
62,24,232.358
64,24,429.841
66,24,626.151
68,24,820.318
70,24,1011.41
72,24,1198.53
74,24,1380.82
76,24,1557.5
78,24,1727.79
80,24,1890.98
82,24,2046.42
84,24,2193.48
86,24,2331.59
88,24,2460.22
90,24,2578.9
92,24,2687.18
94,24,2784.67
96,24,2871.03
98,24,2945.95
100,24,3009.18
102,24,3060.52
104,24,3099.82
106,24,3126.99
108,24,3141.98
110,24,3144.84
112,24,3135.66
114,24,3114.63
116,24,3081.98
118,24,3038.05
120,24,2983.25
122,24,2918.08
124,24,2843.12
126,24,2759.03
128,24,2666.55
130,24,2566.5
132,24,2459.76
134,24,2347.26
136,24,2230
138,24,2109
140,24,1985.3
142,24,1859.95
144,24,1734
146,24,1608.46
148,24,1484.32
150,24,1362.5
152,24,1243.87
154,24,1129.2
156,24,1019.17
158,24,914.369
160,24,815.271
162,24,722.233
164,24,635.495
166,24,555.176
168,24,481.278
170,24,413.69
172,24,352.189
174,24,296.452
176,24,246.062
178,24,200.52
180,24,159.252
-180,26,541.259
-178,26,481.965
-176,26,424.211
-174,26,367.221
-172,26,310.216
-170,26,252.426
-168,26,193.102
-166,26,131.53
-164,26,67.0482
-162,26,-0.948964
-160,26,-72.9942
-158,26,-149.54
-156,26,-230.949
-154,26,-317.488
-152,26,-409.322
-150,26,-506.506
-148,26,-608.99
-146,26,-716.612
-144,26,-829.101
-142,26,-946.082
-140,26,-1067.08
-138,26,-1191.52
-136,26,-1318.76
-134,26,-1448.07
-132,26,-1578.67
-130,26,-1709.71
-128,26,-1840.34
-126,26,-1969.66
-124,26,-2096.8
-122,26,-2220.87
-120,26,-2341.04
-118,26,-2456.5
-116,26,-2566.51
-114,26,-2670.37
-112,26,-2767.49
-110,26,-2857.35
-108,26,-2939.51
-106,26,-3013.63
-104,26,-3079.47
-102,26,-3136.88
-100,26,-3185.78
-98,26,-3226.2
-96,26,-3258.25
-94,26,-3282.08
-92,26,-3297.92
-90,26,-3306.07
-88,26,-3306.82
-86,26,-3300.56
-84,26,-3287.63
-82,26,-3268.45
-80,26,-3243.41
-78,26,-3212.91
-76,26,-3177.36
-74,26,-3137.15
-72,26,-3092.69
-70,26,-3044.38
-68,26,-2992.61
-66,26,-2937.8
-64,26,-2880.37
-62,26,-2820.75
-60,26,-2759.41
-58,26,-2696.84
-56,26,-2633.56
-54,26,-2570.13
-52,26,-2507.13
-50,26,-2445.2
-48,26,-2384.98
-46,26,-2327.14
-44,26,-2272.39
-42,26,-2221.4
-40,26,-2174.86
-38,26,-2133.42
-36,26,-2097.7
-34,26,-2068.26
-32,26,-2045.56
-30,26,-2030
-28,26,-2021.87
-26,26,-2021.34
-24,26,-2028.42
-22,26,-2043.04
-20,26,-2064.93
-18,26,-2093.71
-16,26,-2128.85
-14,26,-2169.66
-12,26,-2215.34
-10,26,-2264.95
-8,26,-2317.44
-6,26,-2371.69
-4,26,-2426.46
-2,26,-2480.48
0,26,-2532.43
2,26,-2580.97
4,26,-2624.75
6,26,-2662.46
8,26,-2692.82
10,26,-2714.61
12,26,-2726.69
14,26,-2728.01
16,26,-2717.63
18,26,-2694.74
20,26,-2658.66
22,26,-2608.85
24,26,-2544.93
26,26,-2466.67
28,26,-2373.99
30,26,-2266.97
32,26,-2145.84
34,26,-2010.99
36,26,-1862.94
38,26,-1702.34
40,26,-1529.97
42,26,-1346.71
44,26,-1153.53
46,26,-951.509
48,26,-741.76
50,26,-525.461
52,26,-303.827
54,26,-78.0925
56,26,150.501
58,26,380.716
60,26,611.333
62,26,841.16
64,26,1069.04
66,26,1293.88
68,26,1514.6
70,26,1730.22
72,26,1939.79
74,26,2142.44
76,26,2337.36
78,26,2523.82
80,26,2701.12
82,26,2868.65
84,26,3025.85
86,26,3172.23
88,26,3307.35
90,26,3430.8
92,26,3542.26
94,26,3641.43
96,26,3728.07
98,26,3801.97
100,26,3862.98
102,26,3910.99
104,26,3945.94
106,26,3967.83
108,26,3976.69
110,26,3972.64
112,26,3955.83
114,26,3926.49
116,26,3884.95
118,26,3831.56
120,26,3766.8
122,26,3691.21
124,26,3605.41
126,26,3510.11
128,26,3406.1
130,26,3294.24
132,26,3175.45
134,26,3050.73
136,26,2921.1
138,26,2787.64
140,26,2651.43
142,26,2513.57
144,26,2375.11
146,26,2237.1
148,26,2100.54
150,26,1966.34
152,26,1835.36
154,26,1708.33
156,26,1585.9
158,26,1468.6
160,26,1356.81
162,26,1250.82
164,26,1150.76
166,26,1056.65
168,26,968.38
170,26,885.713
172,26,808.312
174,26,735.734
176,26,667.448
178,26,602.847
180,26,541.259
-180,28,968.011
-178,28,885.652
-176,28,802.93
-174,28,719.024
-172,28,633.129
-170,28,544.47
-168,28,452.317
-166,28,355.993
-164,28,254.894
-162,28,148.492
-160,28,36.3503
-158,28,-81.8704
-156,28,-206.402
-154,28,-337.364
-152,28,-474.757
-150,28,-618.46
-148,28,-768.228
-146,28,-923.692
-144,28,-1084.36
-142,28,-1249.63
-140,28,-1418.77
-138,28,-1590.98
-136,28,-1765.32
-134,28,-1940.82
-132,28,-2116.42
-130,28,-2291.02
-128,28,-2463.48
-126,28,-2632.68
-124,28,-2797.47
-122,28,-2956.75
-120,28,-3109.47
-118,28,-3254.64
-116,28,-3391.34
-114,28,-3518.76
-112,28,-3636.2
-110,28,-3743.06
-108,28,-3838.88
-106,28,-3923.32
-104,28,-3996.19
-102,28,-4057.39
-100,28,-4106.99
-98,28,-4145.14
-96,28,-4172.11
-94,28,-4188.27
-92,28,-4194.06
-90,28,-4190.01
-88,28,-4176.69
-86,28,-4154.69
-84,28,-4124.66
-82,28,-4087.24
-80,28,-4043.08
-78,28,-3992.82
-76,28,-3937.08
-74,28,-3876.46
-72,28,-3811.56
-70,28,-3742.94
-68,28,-3671.13
-66,28,-3596.68
-64,28,-3520.1
-62,28,-3441.93
-60,28,-3362.69
-58,28,-3282.93
-56,28,-3203.22
-54,28,-3124.16
-52,28,-3046.35
-50,28,-2970.46
-48,28,-2897.14
-46,28,-2827.09
-44,28,-2761.02
-42,28,-2699.6
-40,28,-2643.54
-38,28,-2593.47
-36,28,-2549.99
-34,28,-2513.63
-32,28,-2484.83
-30,28,-2463.91
-28,28,-2451.1
-26,28,-2446.47
-24,28,-2449.95
-22,28,-2461.3
-20,28,-2480.15
-18,28,-2505.94
-16,28,-2537.97
-14,28,-2575.38
-12,28,-2617.17
-10,28,-2662.21
-8,28,-2709.27
-6,28,-2757.01
-4,28,-2804.02
-2,28,-2848.86
0,28,-2890.03
2,28,-2926.06
4,28,-2955.46
6,28,-2976.81
8,28,-2988.75
10,28,-2989.99
12,28,-2979.34
14,28,-2955.75
16,28,-2918.29
18,28,-2866.17
20,28,-2798.77
22,28,-2715.65
24,28,-2616.52
26,28,-2501.28
28,28,-2370.01
30,28,-2222.95
32,28,-2060.53
34,28,-1883.34
36,28,-1692.12
38,28,-1487.75
40,28,-1271.25
42,28,-1043.75
44,28,-806.481
46,28,-560.755
48,28,-307.945
50,28,-49.4729
52,28,213.213
54,28,478.653
56,28,745.396
58,28,1012.01
60,28,1277.1
62,28,1539.31
64,28,1797.37
66,28,2050.04
68,28,2296.2
70,28,2534.78
72,28,2764.81
74,28,2985.4
76,28,3195.76
78,28,3395.18
80,28,3583.04
82,28,3758.81
84,28,3922.03
86,28,4072.31
88,28,4209.34
90,28,4332.87
92,28,4442.71
94,28,4538.71
96,28,4620.8
98,28,4688.91
100,28,4743.05
102,28,4783.25
104,28,4809.59
106,28,4822.18
108,28,4821.19
110,28,4806.83
112,28,4779.36
114,28,4739.08
116,28,4686.39
118,28,4621.72
120,28,4545.6
122,28,4458.61
124,28,4361.43
126,28,4254.79
128,28,4139.54
130,28,4016.55
132,28,3886.79
134,28,3751.28
136,28,3611.06
138,28,3467.24
140,28,3320.89
142,28,3173.13
144,28,3025
146,28,2877.54
148,28,2731.7
150,28,2588.36
152,28,2448.31
154,28,2312.2
156,28,2180.58
158,28,2053.86
160,28,1932.33
162,28,1816.1
164,28,1705.18
166,28,1599.43
168,28,1498.58
170,28,1402.24
172,28,1309.92
174,28,1221.03
176,28,1134.91
178,28,1050.83
180,28,968.011
-180,30,1434.93
-178,30,1328.59
-176,30,1219.49
-174,30,1106.79
-172,30,989.666
-170,30,867.382
-168,30,739.255
-166,30,604.685
-164,30,463.164
-162,30,314.283
-160,30,157.742
-158,30,-6.64112
-156,30,-178.929
-154,30,-359.054
-152,30,-546.817
-150,30,-741.881
-148,30,-943.776
-146,30,-1151.89
-144,30,-1365.49
-142,30,-1583.69
-140,30,-1805.51
-138,30,-2029.84
-136,30,-2255.47
-134,30,-2481.14
-132,30,-2705.47
-130,30,-2927.08
-128,30,-3144.54
-126,30,-3356.42
-124,30,-3561.32
-122,30,-3757.88
-120,30,-3944.79
-118,30,-4120.86
-116,30,-4284.98
-114,30,-4436.2
-112,30,-4573.68
-110,30,-4696.77
-108,30,-4804.95
-106,30,-4897.91
-104,30,-4975.49
-102,30,-5037.7
-100,30,-5084.74
-98,30,-5116.93
-96,30,-5134.77
-94,30,-5138.85
-92,30,-5129.91
-90,30,-5108.75
-88,30,-5076.25
-86,30,-5033.34
-84,30,-4980.97
-82,30,-4920.11
-80,30,-4851.73
-78,30,-4776.75
-76,30,-4696.08
-74,30,-4610.6
-72,30,-4521.1
-70,30,-4428.36
-68,30,-4333.11
-66,30,-4236.02
-64,30,-4137.75
-62,30,-4038.92
-60,30,-3940.14
-58,30,-3842.01
-56,30,-3745.14
-54,30,-3650.14
-52,30,-3557.64
-50,30,-3468.31
-48,30,-3382.8
-46,30,-3301.78
-44,30,-3225.95
-42,30,-3155.97
-40,30,-3092.48
-38,30,-3036.09
-36,30,-2987.33
-34,30,-2946.67
-32,30,-2914.47
-30,30,-2890.94
-28,30,-2876.19
-26,30,-2870.16
-24,30,-2872.61
-22,30,-2883.16
-20,30,-2901.22
-18,30,-2926.04
-16,30,-2956.71
-14,30,-2992.15
-12,30,-3031.14
-10,30,-3072.33
-8,30,-3114.26
-6,30,-3155.4
-4,30,-3194.15
-2,30,-3228.87
0,30,-3257.93
2,30,-3279.7
4,30,-3292.59
6,30,-3295.09
8,30,-3285.78
10,30,-3263.33
12,30,-3226.55
14,30,-3174.4
16,30,-3105.99
18,30,-3020.62
20,30,-2917.77
22,30,-2797.09
24,30,-2658.46
26,30,-2501.93
28,30,-2327.76
30,30,-2136.41
32,30,-1928.52
34,30,-1704.91
36,30,-1466.58
38,30,-1214.67
40,30,-950.47
42,30,-675.377
44,30,-390.903
46,30,-98.6344
48,30,199.778
50,30,502.646
52,30,808.262
54,30,1114.92
56,30,1420.94
58,30,1724.67
60,30,2024.54
62,30,2319.01
64,30,2606.67
66,30,2886.17
68,30,3156.29
70,30,3415.9
72,30,3664.01
74,30,3899.73
76,30,4122.3
78,30,4331.06
80,30,4525.49
82,30,4705.17
84,30,4869.78
86,30,5019.08
88,30,5152.95
90,30,5271.32
92,30,5374.21
94,30,5461.68
96,30,5533.85
98,30,5590.9
100,30,5633.02
102,30,5660.44
104,30,5673.45
106,30,5672.32
108,30,5657.39
